time,altitude,velocity,accel_bias,alt (bmp),vert_accel
2.011856763,590.9876,-0.3729,-0.0005, 591.2624,-0.2074
2.031976789,590.9830,-0.3758,-0.0005, 591.2624,-0.2009
2.052083315,590.9769,-0.3796,-0.0006, 591.3075,-0.2003
2.072183051,590.9710,-0.3833,-0.0006, 591.3075,-0.1978
2.092283370,590.9650,-0.3871,-0.0006, 591.3075,-0.1991
2.112378647,590.9591,-0.3909,-0.0006, 591.3378,-0.2047
2.132532879,590.9546,-0.3938,-0.0006, 591.3378,-0.2081
2.152641240,590.9472,-0.3988,-0.0006, 591.3529,-0.2096
2.172745644,590.9412,-0.4027,-0.0006, 591.3529,-0.2075
2.192847339,590.9352,-0.4065,-0.0007, 591.3529,-0.2091
2.212949451,590.9293,-0.4105,-0.0007, 591.3832,-0.2151
2.233062562,590.9234,-0.4144,-0.0007, 591.3832,-0.2047
2.253164924,590.9174,-0.4182,-0.0007, 591.3832,-0.2072
2.273270993,590.9113,-0.4220,-0.0007, 591.3832,-0.2099
2.293370606,590.9053,-0.4259,-0.0008, 591.3832,-0.2120
2.313612704,590.8991,-0.4298,-0.0008, 591.3832,-0.2074
2.333729190,590.8930,-0.4336,-0.0008, 591.3832,-0.2095
2.353833093,590.8867,-0.4374,-0.0008, 591.3677,-0.1987
2.373935580,590.8804,-0.4410,-0.0008, 591.3677,-0.1995
2.394037775,590.8740,-0.4447,-0.0009, 591.3677,-0.1999
2.414132680,590.8674,-0.4485,-0.0009, 591.3082,-0.2067
2.434248248,590.8606,-0.4523,-0.0009, 591.3082,-0.2064
2.454353693,590.8538,-0.4561,-0.0009, 591.3233,-0.2024
2.474503884,590.8470,-0.4598,-0.0009, 591.3233,-0.2000
2.494612995,590.8402,-0.4635,-0.0009, 591.3233,-0.1991
2.514724523,590.8333,-0.4671,-0.0010, 591.3082,-0.1959
2.534849466,590.8263,-0.4709,-0.0010, 591.3082,-0.2075
2.554962202,590.8194,-0.4746,-0.0010, 591.3233,-0.2024
2.575090811,590.8124,-0.4783,-0.0010, 591.3233,-0.1994
2.595193090,590.8054,-0.4821,-0.0010, 591.3233,-0.2109
2.615303909,590.7983,-0.4860,-0.0011, 591.3082,-0.2115
2.635578922,590.7911,-0.4898,-0.0011, 591.3082,-0.2124
2.655681158,590.7839,-0.4937,-0.0011, 591.3233,-0.2085
2.675802893,590.7768,-0.4975,-0.0011, 591.3233,-0.2118
2.695898589,590.7695,-0.5014,-0.0011, 591.3233,-0.2128
2.715994285,590.7623,-0.5053,-0.0012, 591.3233,-0.2126
2.736111687,590.7550,-0.5091,-0.0012, 591.3233,-0.2154
2.756211299,590.7476,-0.5130,-0.0012, 591.3082,-0.2062
2.776312995,590.7383,-0.5176,-0.0012, 591.3082,-0.2011
2.796414398,590.7308,-0.5212,-0.0013, 591.3082,-0.1967
2.816519635,590.7232,-0.5248,-0.0013, 591.2934,-0.2042
2.836638953,590.7156,-0.5285,-0.0013, 591.2934,-0.2023
2.856746356,590.7079,-0.5321,-0.0013, 591.2779,-0.2023
2.876851885,590.7001,-0.5357,-0.0014, 591.2779,-0.1986
2.896953830,590.6923,-0.5393,-0.0014, 591.3529,-0.1987
2.917053942,590.6848,-0.5429,-0.0014, 591.3529,-0.2049
2.937176552,590.6773,-0.5466,-0.0014, 591.3529,-0.2070
2.957283580,590.6697,-0.5503,-0.0015, 591.3378,-0.2065
2.977385775,590.6621,-0.5540,-0.0015, 591.3378,-0.2066
2.997484471,590.6544,-0.5576,-0.0015, 591.3226,-0.2018
