time,altitude,velocity,accel_bias,alt (bmp),vert_accel
96.557372493,591.7664, 0.4687,-0.2539, 591.1480,-0.1096
96.577488682,591.7726, 0.4711,-0.2539, 591.1480,-0.1121
96.597591705,591.7791, 0.4739,-0.2538, 591.2128,-0.0855
96.617689021,591.7857, 0.4772,-0.2538, 591.2128,-0.0665
96.637805584,591.7923, 0.4804,-0.2538, 591.1480,-0.0802
96.657911607,591.7987, 0.4835,-0.2538, 591.1480,-0.0798
96.678029212,591.8051, 0.4863,-0.2537, 591.1480,-0.1018
96.698132861,591.8117, 0.4887,-0.2537, 591.2128,-0.1157
96.718239425,591.8184, 0.4910,-0.2537, 591.2128,-0.1246
96.738342865,591.8252, 0.4933,-0.2537, 591.2128,-0.1181
96.758447305,591.8320, 0.4961,-0.2536, 591.2128,-0.0779
96.778569451,591.8388, 0.4994,-0.2536, 591.2128,-0.0709
96.798684557,591.8457, 0.5020,-0.2536, 591.2279,-0.1262
96.818791246,591.8526, 0.5040,-0.2536, 591.2279,-0.1286
96.838890020,591.8595, 0.5065,-0.2535, 591.2431,-0.1005
96.859013541,591.8665, 0.5091,-0.2535, 591.2431,-0.1076
96.879312839,591.8735, 0.5114,-0.2535, 591.2431,-0.1172
96.899444818,591.8806, 0.5138,-0.2535, 591.2431,-0.1104
96.919578255,591.8876, 0.5161,-0.2534, 591.2431,-0.1156
96.939678153,591.8947, 0.5186,-0.2534, 591.2579,-0.1027
96.959822964,591.9019, 0.5216,-0.2534, 591.2579,-0.0713
96.980110471,591.9091, 0.5251,-0.2534, 591.2579,-0.0533
97.000211120,591.9163, 0.5282,-0.2533, 591.2579,-0.0961
97.020317476,591.9235, 0.5303,-0.2533, 591.2579,-0.1454
97.040411250,591.9326, 0.5324,-0.2533, 591.2734,-0.1359
97.060514065,591.9399, 0.5351,-0.2533, 591.2734,-0.0772
97.080630170,591.9472, 0.5386,-0.2532, 591.2734,-0.0523
97.100735735,591.9547, 0.5418,-0.2532, 591.2882,-0.0854
97.120837509,591.9622, 0.5444,-0.2532, 591.2882,-0.1133
97.140939700,591.9697, 0.5461,-0.2531, 591.3033,-0.1726
97.161064347,591.9772, 0.5471,-0.2531, 591.3033,-0.1758
97.181544421,591.9847, 0.5491,-0.2531, 591.3033,-0.1056
97.201643488,591.9923, 0.5521,-0.2531, 591.3033,-0.0689
97.221748053,591.9998, 0.5553,-0.2530, 591.3033,-0.0763
97.241852327,592.0075, 0.5581,-0.2530, 591.3185,-0.1085
97.261964184,592.0151, 0.5605,-0.2530, 591.3185,-0.1062
97.282070000,592.0228, 0.5632,-0.2530, 591.3639,-0.0920
97.302174024,592.0307, 0.5658,-0.2529, 591.3639,-0.1085
97.322275965,592.0387, 0.5681,-0.2529, 591.3639,-0.1208
97.342378573,592.0467, 0.5705,-0.2529, 591.3787,-0.1011
97.362491054,592.0547, 0.5732,-0.2528, 591.3787,-0.0929
97.382614702,592.0627, 0.5759,-0.2528, 591.3787,-0.0987
97.402725684,592.0708, 0.5782,-0.2528, 591.3787,-0.1291
97.422834332,592.0789, 0.5800,-0.2528, 591.3787,-0.1465
97.442944481,592.0869, 0.5820,-0.2527, 591.3787,-0.1147
97.463060212,592.0950, 0.5844,-0.2527, 591.3787,-0.1052
97.483178777,592.1030, 0.5868,-0.2527, 591.3639,-0.1144
97.503288926,592.1110, 0.5893,-0.2526, 591.3639,-0.0924
97.523397783,592.1190, 0.5920,-0.2526, 591.3639,-0.1037
97.543506973,592.1271, 0.5941,-0.2526, 591.3639,-0.1310
