time,altitude,velocity,accel_bias,alt (bmp),vert_accel
13.077136681,586.0827,-1.6190,-0.0637, 591.4125,-0.2446
13.097251265,586.0772,-1.6193,-0.0639, 591.4125,-0.2500
13.117359349,586.0717,-1.6197,-0.0641, 591.4125,-0.2561
13.137458394,586.0662,-1.6201,-0.0643, 591.4125,-0.2549
13.157597061,586.0608,-1.6205,-0.0645, 591.4125,-0.2540
13.177698856,586.0554,-1.6208,-0.0647, 591.4125,-0.2527
13.197844605,586.0486,-1.6212,-0.0650, 591.4125,-0.2523
13.217951316,586.0433,-1.6215,-0.0652, 591.4125,-0.2517
13.238052528,586.0379,-1.6218,-0.0654, 591.4125,-0.2480
13.258153865,586.0325,-1.6220,-0.0656, 591.3825,-0.2456
13.278249244,586.0270,-1.6222,-0.0659, 591.3825,-0.2456
13.298360871,586.0216,-1.6224,-0.0661, 591.3825,-0.2497
13.318502329,586.0162,-1.6225,-0.0663, 591.3825,-0.2431
13.338614456,586.0108,-1.6227,-0.0665, 591.3825,-0.2478
13.358719543,586.0054,-1.6230,-0.0667, 591.3825,-0.2482
13.378823087,586.0001,-1.6231,-0.0669, 591.3825,-0.2422
13.398941339,585.9948,-1.6232,-0.0671, 591.3670,-0.2455
13.419047675,585.9894,-1.6234,-0.0674, 591.3670,-0.2447
13.439154470,585.9840,-1.6235,-0.0676, 591.3670,-0.2438
13.459258140,585.9787,-1.6236,-0.0678, 591.3670,-0.2434
13.479360768,585.9734,-1.6237,-0.0680, 591.3670,-0.2416
13.499480769,585.9682,-1.6237,-0.0682, 591.3670,-0.2456
13.519668640,585.9629,-1.6238,-0.0684, 591.3670,-0.2411
13.539778309,585.9577,-1.6239,-0.0687, 591.3670,-0.2462
13.559895477,585.9525,-1.6239,-0.0689, 591.3825,-0.2433
13.579994898,585.9474,-1.6240,-0.0691, 591.3825,-0.2446
13.600117441,585.9424,-1.6241,-0.0693, 591.3973,-0.2497
13.620230568,585.9374,-1.6242,-0.0695, 591.3973,-0.2509
13.640344987,585.9324,-1.6243,-0.0697, 591.3973,-0.2452
13.660453906,585.9275,-1.6242,-0.0700, 591.4125,-0.2366
13.680568783,585.9227,-1.6240,-0.0702, 591.4125,-0.2346
13.700687826,585.9179,-1.6238,-0.0704, 591.4125,-0.2341
13.720793704,585.9132,-1.6236,-0.0706, 591.4125,-0.2347
13.740904499,585.9084,-1.6234,-0.0708, 591.4125,-0.2343
13.761015001,585.9038,-1.6231,-0.0711, 591.4276,-0.2324
13.781114338,585.8991,-1.6229,-0.0713, 591.4276,-0.2383
13.801234256,585.8946,-1.6229,-0.0715, 591.4276,-0.2473
13.821400087,585.8900,-1.6229,-0.0717, 591.4276,-0.2502
13.841534920,585.8855,-1.6229,-0.0719, 591.4276,-0.2447
13.861655505,585.8810,-1.6229,-0.0722, 591.4276,-0.2471
13.881753134,585.8765,-1.6228,-0.0724, 591.4276,-0.2461
13.901865845,585.8720,-1.6228,-0.0726, 591.4125,-0.2463
13.921969264,585.8675,-1.6228,-0.0728, 591.4125,-0.2489
13.942073601,585.8630,-1.6228,-0.0731, 591.4125,-0.2482
13.962170355,585.8585,-1.6227,-0.0733, 591.3825,-0.2467
13.982265192,585.8539,-1.6227,-0.0735, 591.3825,-0.2479
14.002542012,585.8493,-1.6227,-0.0737, 591.3825,-0.2493
14.022640391,585.8436,-1.6226,-0.0740, 591.3825,-0.2453
14.042745644,585.8391,-1.6226,-0.0742, 591.3825,-0.2463
14.062850522,585.8346,-1.6225,-0.0744, 591.3825,-0.2485
