time,altitude,velocity,accel_bias,alt (bmp),vert_accel
46.266318289,591.4678, 0.1502,-0.2687, 591.1625,-0.2603
46.286432545,591.4692, 0.1502,-0.2687, 591.1625,-0.2561
46.306537301,591.4707, 0.1503,-0.2687, 591.1773,-0.2530
46.326637808,591.4723, 0.1505,-0.2687, 591.1773,-0.2475
46.346742564,591.4738, 0.1507,-0.2687, 591.1773,-0.2521
46.366836572,591.4756, 0.1508,-0.2687, 591.1773,-0.2538
46.386942537,591.4771, 0.1508,-0.2686, 591.1773,-0.2598
46.407046835,591.4783, 0.1508,-0.2686, 591.1126,-0.2619
46.427145967,591.4794, 0.1507,-0.2686, 591.1126,-0.2585
46.447247140,591.4806, 0.1508,-0.2686, 591.1281,-0.2547
46.468017753,591.4819, 0.1508,-0.2686, 591.1281,-0.2588
46.488131925,591.4831, 0.1507,-0.2686, 591.1429,-0.2581
46.508227599,591.4844, 0.1507,-0.2686, 591.1429,-0.2591
46.528329439,591.4856, 0.1506,-0.2685, 591.1429,-0.2636
46.548436529,591.4870, 0.1505,-0.2685, 591.1732,-0.2650
46.568538453,591.4884, 0.1504,-0.2685, 591.1732,-0.2602
46.588656291,591.4898, 0.1505,-0.2685, 591.1732,-0.2567
46.608763172,591.4912, 0.1505,-0.2685, 591.1732,-0.2572
46.628870762,591.4926, 0.1504,-0.2685, 591.1732,-0.2604
46.648975519,591.4940, 0.1504,-0.2685, 591.1883,-0.2604
46.669085233,591.4954, 0.1504,-0.2685, 591.1883,-0.2553
46.689198864,591.4969, 0.1504,-0.2684, 591.1563,-0.2558
46.709304245,591.4981, 0.1506,-0.2684, 591.1563,-0.2454
46.729408127,591.4994, 0.1509,-0.2684, 591.1563,-0.2431
46.749511092,591.5008, 0.1512,-0.2684, 591.1866,-0.2432
46.769613348,591.5022, 0.1514,-0.2684, 591.1866,-0.2468
46.789724813,591.5036, 0.1515,-0.2684, 591.2169,-0.2556
46.809828528,591.5052, 0.1516,-0.2684, 591.2169,-0.2527
46.829932784,591.5067, 0.1517,-0.2684, 591.2169,-0.2556
46.850052748,591.5083, 0.1518,-0.2683, 591.2321,-0.2533
46.870157921,591.5100, 0.1518,-0.2683, 591.2321,-0.2574
46.890272093,591.5116, 0.1519,-0.2683, 591.2169,-0.2591
46.910392765,591.5131, 0.1518,-0.2683, 591.2169,-0.2622
46.930552183,591.5146, 0.1517,-0.2683, 591.2169,-0.2700
46.950657148,591.5161, 0.1515,-0.2683, 591.2169,-0.2643
46.970777986,591.5177, 0.1514,-0.2683, 591.2169,-0.2649
46.990888492,591.5191, 0.1513,-0.2683, 591.1546,-0.2631
47.010988999,591.5203, 0.1512,-0.2682, 591.1546,-0.2566
47.031118003,591.5215, 0.1512,-0.2682, 591.1546,-0.2608
47.051210094,591.5226, 0.1511,-0.2682, 591.1546,-0.2617
47.071301519,591.5238, 0.1511,-0.2682, 591.1546,-0.2528
47.091405484,591.5249, 0.1512,-0.2682, 591.1697,-0.2542
47.111502407,591.5261, 0.1513,-0.2682, 591.1697,-0.2490
47.131599249,591.5277, 0.1515,-0.2682, 591.1697,-0.2514
47.151699757,591.5289, 0.1516,-0.2681, 591.1849,-0.2511
47.171796932,591.5302, 0.1517,-0.2681, 591.1849,-0.2519
47.191909856,591.5315, 0.1518,-0.2681, 591.2000,-0.2506
47.212017364,591.5329, 0.1519,-0.2681, 591.2000,-0.2446
47.232118622,591.5342, 0.1521,-0.2681, 591.2000,-0.2509
47.252219088,591.5357, 0.1522,-0.2681, 591.2303,-0.2523
