3.020916418,585.0693,-0.4913,-0.0029, 585.7712,-0.1870,
3.041027898,585.0661,-0.4929,-0.0030, 585.7712,-0.1875,
3.061148294,585.0614,-0.4953,-0.0030, 585.7712,-0.1852,
3.081441594,585.0551,-0.4984,-0.0030, 585.7712,-0.1778,
3.101562532,585.0471,-0.5022,-0.0030, 585.7860,-0.1765,
3.121844708,585.0408,-0.5051,-0.0031, 585.7860,-0.1692,
3.141959312,585.0344,-0.5081,-0.0031, 585.7860,-0.1740,
3.162072084,585.0279,-0.5111,-0.0031, 585.7364,-0.1783,
3.182331720,585.0212,-0.5141,-0.0032, 585.7364,-0.1777,
3.202594438,585.0145,-0.5172,-0.0032, 585.7512,-0.1807,
3.222715668,585.0079,-0.5203,-0.0032, 585.7512,-0.1821,
3.243114251,585.0012,-0.5234,-0.0032, 585.7512,-0.1790,
3.263229981,584.9946,-0.5264,-0.0033, 585.7664,-0.1815,
3.283343437,584.9879,-0.5295,-0.0033, 585.7664,-0.1837,
3.303455834,584.9813,-0.5326,-0.0033, 585.7963,-0.1833,
3.323566855,584.9748,-0.5357,-0.0034, 585.7963,-0.1837,
3.343680294,584.9682,-0.5387,-0.0034, 585.7963,-0.1838,
3.363795565,584.9616,-0.5417,-0.0034, 585.8115,-0.1808,
3.383916837,584.9551,-0.5447,-0.0035, 585.8115,-0.1836,
3.404033941,584.9484,-0.5479,-0.0035, 585.7492,-0.1881,
3.424148088,584.9415,-0.5510,-0.0035, 585.7492,-0.1842,
3.444262776,584.9345,-0.5541,-0.0036, 585.7492,-0.1797,
3.464375923,584.9275,-0.5572,-0.0036, 585.7492,-0.1854,
3.484490611,584.9205,-0.5604,-0.0036, 585.7492,-0.1930,
3.504609841,584.9135,-0.5637,-0.0037, 585.7492,-0.1953,
3.524730487,584.9064,-0.5670,-0.0037, 585.7492,-0.1954,
3.544852633,584.8993,-0.5702,-0.0037, 585.7492,-0.1903,
3.564978029,584.8922,-0.5734,-0.0038, 585.7640,-0.1919,
3.585082801,584.8851,-0.5767,-0.0038, 585.7640,-0.1928,
3.605189032,584.8780,-0.5799,-0.0038, 585.7795,-0.1903,
3.625328802,584.8710,-0.5831,-0.0039, 585.7795,-0.1924,
3.645435199,584.8639,-0.5862,-0.0039, 585.7795,-0.1908,
3.665547221,584.8568,-0.5893,-0.0040, 585.7795,-0.1882,
3.685656326,584.8496,-0.5924,-0.0040, 585.7795,-0.1859,
3.705791346,584.8424,-0.5955,-0.0040, 585.7168,-0.1885,
3.725898285,584.8349,-0.5985,-0.0041, 585.7168,-0.1849,
3.746003474,584.8273,-0.6016,-0.0041, 585.7168,-0.1847,
3.766140452,584.8198,-0.6047,-0.0041, 585.7168,-0.1879,
3.786252891,584.8103,-0.6086,-0.0042, 585.7168,-0.1897,
3.806362496,584.8027,-0.6118,-0.0042, 585.7316,-0.1928,
3.826475059,584.7952,-0.6149,-0.0043, 585.7316,-0.1939,
3.846579623,584.7876,-0.6182,-0.0043, 585.7471,-0.1997,
3.866690729,584.7800,-0.6214,-0.0043, 585.7471,-0.1982,
3.886799042,584.7725,-0.6247,-0.0044, 585.7471,-0.1986,
3.906909106,584.7650,-0.6280,-0.0044, 585.7767,-0.2008,
3.927021211,584.7575,-0.6312,-0.0044, 585.7767,-0.1975,
3.947135233,584.7500,-0.6344,-0.0045, 585.8070,-0.2008,
3.967247338,584.7426,-0.6376,-0.0045, 585.8070,-0.1961,
3.987362901,584.7352,-0.6408,-0.0046, 585.8070,-0.1969,
4.007475798,584.7278,-0.6440,-0.0046, 585.8218,-0.1988,
